,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
18,127.79192000000002,12.755772263631565,45.709332260870575,16.878617854462632,10.079825838128908,48.253059146347695,40.0,100.73548387096774,129.0
19,33.390792000000005,6.520312630881016,32.52847482681431,13.540246867192264,6.384767406749079,43.08713858232379,88.0,161.0493827160494,210.0
20,7.4201760000000005,3.0737048511681766,-7.662778703407434,4.811352493858017,2.021432720021776,10.850370701221696,160.0,202.88888888888889,225.0
21,84.301444,10.360305602590921,-83.65318797380654,15.554111226299398,7.46774436691554,39.328847317078164,72.0,189.04156479217605,255.0
22,71.728368,9.556536748054508,-40.054842560451874,10.241339944872978,9.172795893049843,32.298529573173845,55.0,109.1235632183908,148.0
23,5.3590160000000004,2.612146835855223,89.90230946875992,12.206120223049234,0.5032380709861075,11.084052957317386,64.0,139.80769230769232,177.0
24,154.58700000000002,14.029479017482247,-84.17385568650562,20.178281176862708,11.72569698250151,78.36225068598887,55.0,127.02666666666667,224.0
25,373.06996000000004,21.794665081729644,49.01734273281546,27.87600111906318,18.951186184950885,106.15304504574965,36.0,128.65911602209945,254.0
26,60.598104000000006,8.783843256159233,60.476118989709825,13.588765971785289,6.605562103655574,35.009165060982475,54.0,130.06462585034015,171.0
27,203.02426000000003,16.07788905212974,-44.57503826930724,21.433698004898076,13.849053574272478,66.47758871952156,51.0,172.4253807106599,255.0
28,157.26650800000002,14.150545468214602,-20.3622451690925,14.386315833012187,14.047327894787811,48.05164167683894,34.0,101.65923984272608,153.0
29,78.32408000000001,9.986256353659288,70.10546908789503,18.97157662735436,6.019231603518722,45.905165060982476,49.0,134.46842105263158,195.0
30,58.74306000000001,8.648351690972701,-61.92190920565438,11.06838826821651,7.417562024607194,33.8647149237847,75.0,169.59649122807016,237.0
31,74.61399200000001,9.746870533917699,83.7584636531869,12.843621713606137,7.885891888160371,39.283218018299856,36.0,125.8342541436464,230.0
32,486.02152800000005,24.876129703838743,-47.82215046458785,30.96214483802709,24.512677350283585,121.4682895427082,31.0,148.52798982188295,255.0
33,39.57427200000001,7.098417292925621,-27.325451081175764,9.477141219236865,5.551212171480601,25.332741402443393,51.0,94.51041666666667,123.0
34,142.42615600000002,13.466351177056808,-35.45208418801917,15.957559220544836,12.45679544632958,53.35998589940194,37.0,80.19536903039074,123.0
35,100.79072400000001,11.32831565323316,26.23212308814861,12.250565229061685,10.520076198178344,37.999112103665084,50.0,118.95910020449898,188.0
36,89.454344,10.67224476055261,47.159639059955595,10.99088658573343,10.494986355706555,35.05479435976078,56.0,120.21658986175115,178.0
37,177.05364400000002,15.014383140184666,-55.51985020349666,18.878171956901884,12.311368142086465,56.55411829269541,37.0,87.30849825378347,121.0
38,263.00401600000004,18.299374677713978,-6.608917309249472,24.464544745186238,14.95660623534958,75.84243603659972,30.0,113.73040752351098,248.0
39,163.243872,14.416953674964944,42.573873392623966,20.839241109430358,11.876442919817212,68.53280673782142,28.0,118.02020202020202,218.0
40,119.13504800000001,12.31614608055303,61.24929099733505,17.851344685531455,8.876401681351451,50.35390646342587,40.0,106.03287197231833,145.0
41,73.99564400000001,9.706398924366605,30.345536718955785,10.337300231762422,9.237863839091116,32.33079435976078,60.0,137.27298050139277,197.0
42,76.26292000000001,9.853982217407038,23.853517136941893,10.87047041965793,8.999901432295369,33.56927097561724,72.0,131.8054054054054,179.0
43,290.829676,19.243072630578382,70.76793344663427,30.138672395585463,14.241094880330595,96.35033012196494,52.0,148.84479092841957,255.0
44,130.471428,12.88880838509389,-88.31207815064433,14.251940478303439,11.87751446304444,44.73121801829986,51.0,113.50552922590838,169.0
45,132.738704,13.000314113501087,-65.37075838830712,19.39303329731541,9.211689790820941,53.49964167683894,34.0,125.65062111801242,185.0
46,65.338772,9.120959835172755,-24.761677296951724,9.76518506424368,8.589385033903204,29.34084731707816,71.0,144.45741324921136,223.0
47,50.910652000000006,8.05117726637852,-73.30766711053428,9.482099997537233,7.0241642177359855,28.056741402443393,64.0,161.80566801619435,234.0
48,63.483728000000006,8.990550202118383,70.58688690967455,11.422809485953573,7.738390607066273,36.16697971037163,76.0,167.01298701298703,216.0
49,195.60408400000003,15.781345153709127,69.7422588353784,16.731432925889433,15.13398793198067,57.24180054879109,26.0,84.03371970495259,120.0
50,154.999232,14.04817253545741,21.004050457978252,15.201435228246716,13.081314394145119,50.353906463425865,34.0,92.91356382978724,130.0
51,179.93926800000003,15.136241001923116,-13.217082248699707,15.96734768878818,14.724630892963127,53.92137689025201,31.0,85.17983963344788,145.0
52,162.21329200000002,14.3713735619137,-65.49051470990808,18.392812894107745,11.642378369695678,55.7857740701324,50.0,101.5133418043202,150.0
53,23.909456000000002,5.517469064009821,-39.47128699130972,6.709694432999056,4.679304529495054,18.75642365853908,144.0,196.06896551724137,249.0
54,114.39438000000001,12.06861418355319,78.6039269015388,21.891151704767733,7.840803377370923,53.71995942074325,52.0,149.86486486486487,255.0
55,73.789528,9.692870835667962,87.24387922982994,13.130863047964052,8.459175884161278,44.763482804886785,64.0,144.83798882681563,200.0
56,168.19065600000002,14.633762136721655,-17.305313718626472,18.1100539853194,13.39802254063469,65.16398589940195,43.0,182.41176470588235,255.0
57,39.368156000000006,7.079907698727637,-63.48261395751225,7.984942761286093,6.566962514635196,25.504661966467314,99.0,185.4240837696335,252.0
58,198.90194000000002,15.913824667016431,58.813638944931014,23.273488383472834,11.774158970514781,65.31977407013241,62.0,195.68911917098447,255.0
59,132.12035600000002,12.969998532138995,53.30060343510524,19.554045328773014,12.948755505951912,65.13172111281503,48.0,159.06240249609985,251.0
60,186.12274800000003,15.394117153262718,-21.189515688752287,16.7031739576214,14.33799080070717,54.5178005487911,27.0,82.93355481727575,136.0
61,203.64260800000002,16.10235453275704,-49.60585818281206,18.199979648143877,14.343063555316052,54.845509283545475,26.0,80.57894736842105,124.0
62,117.89835200000002,12.252054685868243,-18.308490768262512,19.388039459063165,8.291969376231574,53.16916506098248,64.0,164.54195804195805,252.0
63,58.94917600000001,8.66351095184585,-2.8454144995645314,10.025758685935287,7.649327891473016,29.23068844512601,79.0,165.03496503496504,251.0
64,80.79747200000001,10.142708536926024,2.507905075759099,12.62012527109334,8.46561626896106,35.05479435976078,60.0,120.44132653061224,222.0
65,114.18826400000002,12.057736656166389,22.987602119015403,24.379596760725004,11.29470795515262,74.26288617379751,70.0,183.0216606498195,254.0
66,41.841548,7.298925504931151,-21.040469809337104,7.956357493148551,6.899775385534058,24.20442365853908,114.0,183.43349753694582,240.0
67,44.727172,7.546416640669354,-42.607443008194736,9.13489908327026,7.10190746652319,32.19113858232378,38.0,107.21658986175115,175.0
68,87.80541600000001,10.573425551500401,62.04476325901759,15.677676228044808,8.1489572210396,49.8381447713541,50.0,134.08450704225353,218.0
69,227.75818,17.029113935049857,14.078650550503232,21.733187309890308,14.923317756024554,80.36907152440835,60.0,179.0814479638009,255.0
70,58.12471200000001,8.602713632612819,-12.524861730936589,11.80529586822212,6.695989795760657,32.86268844512601,73.0,129.53191489361703,163.0
71,370.39045200000004,21.71625590378625,-59.24927161108303,29.3925524022367,16.873592905726902,95.49072730184534,21.0,145.80745687256538,252.0
72,78.73631200000001,10.012501487890313,-87.26306080579198,11.439631746945002,8.968132718394235,34.412741402443395,56.0,127.63874345549738,168.0
73,55.03297200000001,8.370791851115577,-57.614305290634064,9.879010677241784,7.2652365621946595,28.588635487808624,82.0,165.40074906367042,243.0
74,50.29230400000001,8.002134105889654,-0.5955430954912985,9.05079322570407,7.391531824911913,28.58863548780862,90.0,167.12295081967213,244.0
75,173.13744000000003,14.847405001622725,27.926415451573522,17.27273597568078,13.234721367334336,56.48958871952155,25.0,82.80595238095238,122.0
76,158.503204,14.206074309957156,-51.28248672668436,15.897549648677764,12.781233830230763,49.71185350610848,39.0,95.01300390117035,142.0
77,43.28436000000001,7.423702500811363,-82.156073623846,7.525356297380906,7.4793510090308235,24.846476615856467,104.0,190.6095238095238,246.0
78,82.652516,10.258481946324016,71.88276199917685,19.81371464016134,6.004131800859832,46.125482804886786,54.0,185.61097256857855,253.0
79,151.90749200000002,13.907358698039696,-48.21950720125868,16.596453645470525,11.743657179939387,48.47337689025201,47.0,98.0067842605156,126.0
80,49.05560800000001,7.903134820856001,37.0925038832032,8.392845461490946,7.720180745398091,27.790794359760778,73.0,161.05042016806723,213.0
81,55.445204000000004,8.402084640058575,-73.63032492590891,9.533105994644067,7.50462884288814,29.340847317078158,75.0,164.1003717472119,251.0
82,153.96865200000002,14.001391944230642,-65.96289297883463,16.136816184338606,12.672758284508731,52.48148280488678,21.0,80.41231593038822,112.0
83,187.56556000000003,15.453669086090716,-87.67471773974115,16.345060465127933,14.800879906998285,55.31564167683895,33.0,84.1043956043956,130.0
84,40.810968,7.208476837482472,-89.69582829870508,8.860540225341504,5.977466849360615,23.672529573173854,98.0,186.73232323232324,253.0
85,118.92893200000002,12.305487362779221,-4.470850538051567,17.021850920789454,9.499436309132594,48.31758871952156,72.0,181.33795493934142,255.0
86,56.269668,8.46432315467213,69.55685831332957,10.045631615666185,7.31336705529734,28.854582530491232,72.0,174.06593406593407,229.0
87,241.56795200000002,17.53778404551401,26.658920137030705,23.083426979026182,15.051621050837616,81.83846251525843,41.0,146.09044368600684,255.0
88,239.30067600000004,17.455288131825746,49.43733524558419,22.661103514611117,14.402048680172934,66.69790646342588,31.0,108.00516795865633,215.0
89,86.77483600000001,10.511191782243746,-59.441275692632665,15.717433805992606,9.711997952530048,49.789747591473706,75.0,158.87648456057008,238.0
90,46.994448000000006,7.735320909736085,-62.30480515740764,10.38923648216748,6.183011864545289,28.653165060982474,104.0,192.109649122807,250.0
91,55.239088,8.38645284114241,45.693998805128594,10.485914226377142,7.1356539113218505,31.189112103665096,72.0,143.40671641791045,202.0
92,139.952764,13.348909825142565,86.57258152818976,14.642665024542781,13.446589740857101,57.212303643306264,36.0,168.73490427098673,255.0
93,203.84872400000003,16.110501436659376,-71.72397924242495,30.959881580615324,12.027820370293822,100.75344222563002,43.0,105.14459049544995,201.0
94,327.72444,20.427229787325206,-46.10268771728221,27.971723014134486,17.455037415597033,90.27640955794102,38.0,123.47358490566037,255.0
95,32.360212000000004,6.418901899422779,-26.961763608025535,7.483978007119011,5.948050969719141,22.874688445126008,100.0,203.20382165605096,252.0
96,110.06594400000002,11.838087363649835,-12.449504454907105,18.132598091174554,10.570549658743884,55.15985350610848,72.0,188.7734082397004,255.0
97,44.933288000000005,7.563784711146527,-84.10320150145115,8.940986094547911,6.926436785052604,29.467138582323784,150.0,231.74770642201835,255.0
98,211.06278400000002,16.393092539563607,-10.615824486556482,23.85086426353237,12.835927122960122,70.78390646342588,38.0,114.734375,252.0
99,34.833604,6.659693844197716,-32.33430254092524,9.188507415132895,4.97239335201551,24.04863548780862,93.0,170.72189349112426,210.0
100,170.0457,14.714241728752862,-7.807805266470078,15.08566538245688,14.412722196421715,49.1154298475694,45.0,90.68848484848485,120.0
